subject,cluster,event_type,start,stop,origin,event,x
s11,c4,1,2.632958009580796,2.646227856858897,2.5675731417558967,1,-1.0
s11,c4,0,2.646227856858897,2.9333842577982896,2.632958009580796,0,-1.0
s11,c4,1,2.646227856858897,2.9333842577982896,2.646227856858897,1,-1.0
s11,c4,0,2.9333842577982896,3.5219903137024833,2.632958009580796,1,-1.0
s11,c4,1,2.9333842577982896,3.5219903137024833,2.9333842577982896,0,-1.0
s11,c4,0,3.5219903137024833,3.657586324714143,3.5219903137024833,0,-1.0
s11,c4,1,3.5219903137024833,3.657586324714143,2.9333842577982896,1,-1.0
s11,c4,0,3.657586324714143,4.236934995424807,3.5219903137024833,1,-1.0
s11,c4,1,3.657586324714143,4.236934995424807,3.657586324714143,0,-1.0
s11,c4,0,4.236934995424807,4.937841280114689,4.236934995424807,0,-1.0
s11,c4,1,4.236934995424807,4.937841280114689,3.657586324714143,1,-1.0
s11,c4,0,4.937841280114689,5.044107837219791,4.236934995424807,1,-1.0
s11,c4,1,4.937841280114689,5.044107837219791,4.937841280114689,0,-1.0
s11,c4,0,5.044107837219791,5.275836705144302,5.044107837219791,0,-1.0
s11,c4,1,5.044107837219791,5.275836705144302,4.937841280114689,1,-1.0
s11,c4,0,5.275836705144302,5.377700310991453,5.044107837219791,1,-1.0
s11,c4,1,5.275836705144302,5.377700310991453,5.275836705144302,0,-1.0
s11,c4,0,5.377700310991453,5.834325952114479,5.377700310991453,0,-1.0
s11,c4,1,5.377700310991453,5.834325952114479,5.275836705144302,1,-1.0
s11,c4,0,5.834325952114479,6.027820493132771,5.377700310991453,1,-1.0
s11,c4,1,5.834325952114479,6.027820493132771,5.834325952114479,0,-1.0
s11,c4,0,6.027820493132771,6.10340800411629,6.027820493132771,1,-1.0
s11,c4,1,6.027820493132771,6.10340800411629,5.834325952114479,0,-1.0
s11,c4,0,6.10340800411629,6.55861832746739,6.10340800411629,0,-1.0
s11,c4,1,6.10340800411629,6.55861832746739,5.834325952114479,1,-1.0
s11,c4,0,6.55861832746739,6.654233630187885,6.10340800411629,0,-1.0
s11,c4,1,6.55861832746739,6.654233630187885,6.55861832746739,1,-1.0
s11,c4,0,6.654233630187885,7.129137212829425,6.10340800411629,1,-1.0
s11,c4,1,6.654233630187885,7.129137212829425,6.654233630187885,0,-1.0
s11,c4,0,7.129137212829425,7.164059394658488,7.129137212829425,1,-1.0
s11,c4,1,7.129137212829425,7.164059394658488,6.654233630187885,0,-1.0
s11,c4,0,7.164059394658488,7.300167196459776,7.164059394658488,0,-1.0
s11,c4,1,7.164059394658488,7.300167196459776,6.654233630187885,1,-1.0
s11,c4,0,7.300167196459776,7.312184436849079,7.164059394658488,0,-1.0
s11,c4,1,7.300167196459776,7.312184436849079,7.300167196459776,1,-1.0
s11,c4,0,7.312184436849079,7.755319470336267,7.164059394658488,0,-1.0
s11,c4,1,7.312184436849079,7.755319470336267,7.312184436849079,1,-1.0
s11,c4,0,7.755319470336267,7.809812923402824,7.164059394658488,0,-1.0
s11,c4,1,7.755319470336267,7.809812923402824,7.755319470336267,1,-1.0
s11,c4,0,7.809812923402824,7.868966891360772,7.164059394658488,0,-1.0
s11,c4,1,7.809812923402824,7.868966891360772,7.809812923402824,0,-1.0
s11,c4,0,7.868966891360772,7.878582073633503,7.164059394658488,0,-1.0
s11,c4,1,7.868966891360772,7.878582073633503,7.809812923402824,1,-1.0
s11,c4,0,7.878582073633503,8.03184707716557,7.164059394658488,0,-1.0
s11,c4,1,7.878582073633503,8.03184707716557,7.878582073633503,1,-1.0
s11,c4,0,8.03184707716557,8.173872624477132,7.164059394658488,0,-1.0
s11,c4,1,8.03184707716557,8.173872624477132,8.03184707716557,1,-1.0
s11,c4,0,8.173872624477132,8.460276048952192,7.164059394658488,0,-1.0
s11,c4,1,8.173872624477132,8.460276048952192,8.173872624477132,0,-1.0
s11,c4,0,8.460276048952192,8.835158053107763,7.164059394658488,0,-1.0
s11,c4,1,8.460276048952192,8.835158053107763,8.173872624477132,1,-1.0
s11,c4,0,8.835158053107763,9.05745249549145,7.164059394658488,0,-1.0
s11,c4,1,8.835158053107763,9.05745249549145,8.835158053107763,1,-1.0
s11,c4,0,9.05745249549145,9.274328386158876,7.164059394658488,0,-1.0
s11,c4,1,9.05745249549145,9.274328386158876,9.05745249549145,1,-1.0
s11,c4,0,9.274328386158876,9.552082657149155,7.164059394658488,0,-1.0
s11,c4,1,9.274328386158876,9.552082657149155,9.274328386158876,1,-1.0
s11,c4,0,9.552082657149155,9.595426999176007,7.164059394658488,1,-1.0
s11,c4,1,9.552082657149155,9.595426999176007,9.552082657149155,0,-1.0
s11,c4,0,9.595426999176007,9.90230735498156,9.595426999176007,0,-1.0
s11,c4,1,9.595426999176007,9.90230735498156,9.552082657149155,1,-1.0
s11,c4,0,9.90230735498156,10.062132135041761,9.595426999176007,0,-1.0
s11,c4,1,9.90230735498156,10.062132135041761,9.90230735498156,1,-1.0
s11,c4,0,10.062132135041761,10.186198836838399,9.595426999176007,0,-1.0
s11,c4,1,10.062132135041761,10.186198836838399,10.062132135041761,1,-1.0
s11,c4,0,10.186198836838399,10.207583837305286,9.595426999176007,0,-1.0
s11,c4,1,10.186198836838399,10.207583837305286,10.186198836838399,1,-1.0
s11,c4,0,10.207583837305286,10.208825179007466,9.595426999176007,0,-1.0
s11,c4,1,10.207583837305286,10.208825179007466,10.207583837305286,1,-1.0
s11,c4,0,10.208825179007466,10.274769116966526,9.595426999176007,0,-1.0
s11,c4,1,10.208825179007466,10.274769116966526,10.208825179007466,1,-1.0
s11,c4,0,10.274769116966526,10.280751343361995,9.595426999176007,0,-1.0
s11,c4,1,10.274769116966526,10.280751343361995,10.274769116966526,1,-1.0
s11,c4,0,10.280751343361995,10.916383058490489,9.595426999176007,0,-1.0
s11,c4,1,10.280751343361995,10.916383058490489,10.280751343361995,1,-1.0
s11,c4,0,10.916383058490489,11.032712901444302,9.595426999176007,0,-1.0
s11,c4,1,10.916383058490489,11.032712901444302,10.916383058490489,1,-1.0
s11,c4,0,11.032712901444302,11.199144257783743,9.595426999176007,0,-1.0
s11,c4,1,11.032712901444302,11.199144257783743,11.032712901444302,1,-1.0
s11,c4,0,11.199144257783743,11.366062649972438,9.595426999176007,0,-1.0
s11,c4,1,11.199144257783743,11.366062649972438,11.199144257783743,1,-1.0
s11,c4,0,11.366062649972438,11.383695757065349,9.595426999176007,0,-1.0
s11,c4,1,11.366062649972438,11.383695757065349,11.366062649972438,1,-1.0
s11,c4,0,11.383695757065349,11.511767783498968,9.595426999176007,0,-1.0
s11,c4,1,11.383695757065349,11.511767783498968,11.383695757065349,1,-1.0
s11,c4,0,11.511767783498968,11.646485744038543,9.595426999176007,0,-1.0
s11,c4,1,11.511767783498968,11.646485744038543,11.511767783498968,1,-1.0
s11,c4,0,11.646485744038543,12.171521715861727,9.595426999176007,1,-1.0
s11,c4,1,11.646485744038543,12.171521715861727,11.646485744038543,0,-1.0
s11,c4,0,12.171521715861727,12.630817478375164,12.171521715861727,0,-1.0
s11,c4,1,12.171521715861727,12.630817478375164,11.646485744038543,1,-1.0
s11,c4,0,12.630817478375164,12.779708283527988,12.171521715861727,0,-1.0
s11,c4,1,12.630817478375164,12.779708283527988,12.630817478375164,1,-1.0
s11,c4,0,12.779708283527988,13.00871664481547,12.171521715861727,0,-1.0
s11,c4,1,12.779708283527988,13.00871664481547,12.779708283527988,1,-1.0
s11,c4,0,13.00871664481547,13.328345091322687,12.171521715861727,0,-1.0
s11,c4,1,13.00871664481547,13.328345091322687,13.00871664481547,1,-1.0
s11,c4,0,13.328345091322687,13.748560041898626,12.171521715861727,0,-1.0
s11,c4,1,13.328345091322687,13.748560041898626,13.328345091322687,1,-1.0
s11,c4,0,13.748560041898626,14.129802865481825,12.171521715861727,0,-1.0
s11,c4,1,13.748560041898626,14.129802865481825,13.748560041898626,1,-1.0
s11,c4,0,14.129802865481825,14.24145892298821,12.171521715861727,0,-1.0
s11,c4,1,14.129802865481825,14.24145892298821,14.129802865481825,1,-1.0
s11,c4,0,14.24145892298821,14.601410274387622,12.171521715861727,0,-1.0
s11,c4,1,14.24145892298821,14.601410274387622,14.24145892298821,1,-1.0
s11,c4,0,14.601410274387622,14.855990722947784,12.171521715861727,0,-1.0
s11,c4,1,14.601410274387622,14.855990722947784,14.601410274387622,0,-1.0
s11,c4,0,14.855990722947784,14.979284529162776,12.171521715861727,1,-1.0
s11,c4,1,14.855990722947784,14.979284529162776,14.601410274387622,0,-1.0
s11,c4,0,14.979284529162776,14.983953653807237,14.979284529162776,0,-1.0
s11,c4,1,14.979284529162776,14.983953653807237,14.601410274387622,0,-1.0
s11,c4,0,14.983953653807237,15.91772250503637,14.979284529162776,1,-1.0
s11,c4,1,14.983953653807237,15.91772250503637,14.601410274387622,0,-1.0
s11,c4,0,15.91772250503637,16.0,15.91772250503637,0,-1.0
s11,c4,1,15.91772250503637,16.0,14.601410274387622,0,-1.0
s12,c4,0,0.0,0.5654749194184103,0.0,0,-1.0
s12,c4,1,0.0,0.5654749194184103,0.0,1,-1.0
s12,c4,0,0.5654749194184103,0.702413022116127,0.0,1,-1.0
s12,c4,1,0.5654749194184103,0.702413022116127,0.5654749194184103,0,-1.0
s12,c4,0,0.702413022116127,1.0220919277183738,0.702413022116127,0,-1.0
s12,c4,1,0.702413022116127,1.0220919277183738,0.5654749194184103,1,-1.0
s12,c4,0,1.0220919277183738,1.0994197725672454,0.702413022116127,0,-1.0
s12,c4,1,1.0220919277183738,1.0994197725672454,1.0220919277183738,1,-1.0
s12,c4,0,1.0994197725672454,1.170355058288104,0.702413022116127,0,-1.0
s12,c4,1,1.0994197725672454,1.170355058288104,1.0994197725672454,1,-1.0
s12,c4,0,1.170355058288104,1.86099920334286,0.702413022116127,0,-1.0
s12,c4,1,1.170355058288104,1.86099920334286,1.170355058288104,1,-1.0
s12,c4,0,1.86099920334286,2.0904943719997258,0.702413022116127,0,-1.0
s12,c4,1,1.86099920334286,2.0904943719997258,1.86099920334286,1,-1.0
s12,c4,0,2.0904943719997258,2.706171778388278,0.702413022116127,0,-1.0
s12,c4,1,2.0904943719997258,2.706171778388278,2.0904943719997258,1,-1.0
s12,c4,0,2.706171778388278,2.9377540509484783,0.702413022116127,0,-1.0
s12,c4,1,2.706171778388278,2.9377540509484783,2.706171778388278,1,-1.0
s12,c4,0,2.9377540509484783,3.098827098419513,0.702413022116127,1,-1.0
s12,c4,1,2.9377540509484783,3.098827098419513,2.9377540509484783,0,-1.0
s12,c4,0,3.098827098419513,3.1596104137391765,3.098827098419513,0,-1.0
s12,c4,1,3.098827098419513,3.1596104137391765,2.9377540509484783,1,-1.0
s12,c4,0,3.1596104137391765,3.429327922836905,3.098827098419513,0,-1.0
s12,c4,1,3.1596104137391765,3.429327922836905,3.1596104137391765,0,-1.0
s12,c4,0,3.429327922836905,3.4448635753235037,3.098827098419513,0,-1.0
s12,c4,1,3.429327922836905,3.4448635753235037,3.1596104137391765,1,-1.0
s12,c4,0,3.4448635753235037,3.5167867964516075,3.098827098419513,0,-1.0
s12,c4,1,3.4448635753235037,3.5167867964516075,3.4448635753235037,1,-1.0
s12,c4,0,3.5167867964516075,3.597539899231235,3.098827098419513,1,-1.0
s12,c4,1,3.5167867964516075,3.597539899231235,3.5167867964516075,0,-1.0
s12,c4,0,3.597539899231235,3.6631937767835447,3.597539899231235,0,-1.0
s12,c4,1,3.597539899231235,3.6631937767835447,3.5167867964516075,1,-1.0
s12,c4,0,3.6631937767835447,4.067914334211262,3.597539899231235,0,-1.0
s12,c4,1,3.6631937767835447,4.067914334211262,3.6631937767835447,1,-1.0
s12,c4,0,4.067914334211262,4.361511239764049,3.597539899231235,1,-1.0
s12,c4,1,4.067914334211262,4.361511239764049,4.067914334211262,0,-1.0
s12,c4,0,4.361511239764049,4.558905905940442,4.361511239764049,0,-1.0
s12,c4,1,4.361511239764049,4.558905905940442,4.067914334211262,1,-1.0
s12,c4,0,4.558905905940442,5.260703542934065,4.361511239764049,0,-1.0
s12,c4,1,4.558905905940442,5.260703542934065,4.558905905940442,1,-1.0
s12,c4,0,5.260703542934065,6.5676423946253735,4.361511239764049,1,-1.0
s12,c4,1,5.260703542934065,6.5676423946253735,5.260703542934065,0,-1.0
s12,c4,0,6.5676423946253735,6.677097919162373,6.5676423946253735,0,-1.0
s12,c4,1,6.5676423946253735,6.677097919162373,5.260703542934065,1,-1.0
s12,c4,0,6.677097919162373,7.061547832052343,6.5676423946253735,0,-1.0
s12,c4,1,6.677097919162373,7.061547832052343,6.677097919162373,1,-1.0
s12,c4,0,7.061547832052343,7.1656845750163365,6.5676423946253735,0,-1.0
s12,c4,1,7.061547832052343,7.1656845750163365,7.061547832052343,1,-1.0
s12,c4,0,7.1656845750163365,7.24112567706529,6.5676423946253735,1,-1.0
s12,c4,1,7.1656845750163365,7.24112567706529,7.1656845750163365,0,-1.0
s12,c4,0,7.24112567706529,7.448965063123954,7.24112567706529,0,-1.0
s12,c4,1,7.24112567706529,7.448965063123954,7.1656845750163365,1,-1.0
s12,c4,0,7.448965063123954,7.5806369094607025,7.24112567706529,0,-1.0
s12,c4,1,7.448965063123954,7.5806369094607025,7.448965063123954,1,-1.0
s12,c4,0,7.5806369094607025,7.664661649994903,7.24112567706529,0,-1.0
s12,c4,1,7.5806369094607025,7.664661649994903,7.5806369094607025,1,-1.0
s12,c4,0,7.664661649994903,7.703213107518835,7.24112567706529,0,-1.0
s12,c4,1,7.664661649994903,7.703213107518835,7.664661649994903,0,-1.0
s12,c4,0,7.703213107518835,8.046249603410203,7.24112567706529,0,-1.0
s12,c4,1,7.703213107518835,8.046249603410203,7.664661649994903,1,-1.0
s12,c4,0,8.046249603410203,8.475169623333874,7.24112567706529,0,-1.0
s12,c4,1,8.046249603410203,8.475169623333874,8.046249603410203,1,-1.0
s12,c4,0,8.475169623333874,8.510922539947288,7.24112567706529,0,-1.0
s12,c4,1,8.475169623333874,8.510922539947288,8.475169623333874,1,-1.0
s12,c4,0,8.510922539947288,9.232557159778647,7.24112567706529,1,-1.0
s12,c4,1,8.510922539947288,9.232557159778647,8.510922539947288,0,-1.0
s12,c4,0,9.232557159778647,9.68476306149008,9.232557159778647,1,-1.0
s12,c4,1,9.232557159778647,9.68476306149008,8.510922539947288,0,-1.0
s12,c4,0,9.68476306149008,9.792174076580995,9.68476306149008,0,-1.0
s12,c4,1,9.68476306149008,9.792174076580995,8.510922539947288,0,-1.0
s12,c4,0,9.792174076580995,10.18378257018825,9.68476306149008,0,-1.0
s12,c4,1,9.792174076580995,10.18378257018825,8.510922539947288,1,-1.0
s12,c4,0,10.18378257018825,10.232966063367856,9.68476306149008,0,-1.0
s12,c4,1,10.18378257018825,10.232966063367856,10.18378257018825,1,-1.0
s12,c4,0,10.232966063367856,11.971070886195461,9.68476306149008,0,-1.0
s12,c4,1,10.232966063367856,11.971070886195461,10.232966063367856,1,-1.0
s12,c4,0,11.971070886195461,12.154064688831419,9.68476306149008,0,-1.0
s12,c4,1,11.971070886195461,12.154064688831419,11.971070886195461,1,-1.0
s12,c4,0,12.154064688831419,12.29614773326861,9.68476306149008,0,-1.0
s12,c4,1,12.154064688831419,12.29614773326861,12.154064688831419,1,-1.0
s12,c4,0,12.29614773326861,12.379127470439661,9.68476306149008,0,-1.0
s12,c4,1,12.29614773326861,12.379127470439661,12.29614773326861,0,-1.0
s12,c4,0,12.379127470439661,13.027029921226992,9.68476306149008,0,-1.0
s12,c4,1,12.379127470439661,13.027029921226992,12.29614773326861,0,-1.0
s12,c4,0,13.027029921226992,13.479846353332686,9.68476306149008,0,-1.0
s12,c4,1,13.027029921226992,13.479846353332686,12.29614773326861,1,-1.0
s12,c4,0,13.479846353332686,13.572621291283356,9.68476306149008,0,-1.0
s12,c4,1,13.479846353332686,13.572621291283356,13.479846353332686,0,-1.0
s12,c4,0,13.572621291283356,13.878188268870003,9.68476306149008,1,-1.0
s12,c4,1,13.572621291283356,13.878188268870003,13.479846353332686,0,-1.0
s12,c4,0,13.878188268870003,13.980616393381675,13.878188268870003,0,-1.0
s12,c4,1,13.878188268870003,13.980616393381675,13.479846353332686,1,-1.0
s12,c4,0,13.980616393381675,14.337723089323294,13.878188268870003,0,-1.0
s12,c4,1,13.980616393381675,14.337723089323294,13.980616393381675,1,-1.0
s12,c4,0,14.337723089323294,14.628805645563043,13.878188268870003,0,-1.0
s12,c4,1,14.337723089323294,14.628805645563043,14.337723089323294,1,-1.0
s12,c4,0,14.628805645563043,14.66654619436665,13.878188268870003,0,-1.0
s12,c4,1,14.628805645563043,14.66654619436665,14.628805645563043,1,-1.0
s12,c4,0,14.66654619436665,14.894071083879696,13.878188268870003,0,-1.0
s12,c4,1,14.66654619436665,14.894071083879696,14.66654619436665,1,-1.0
s12,c4,0,14.894071083879696,15.088303993563152,13.878188268870003,0,-1.0
s12,c4,1,14.894071083879696,15.088303993563152,14.894071083879696,1,-1.0
s12,c4,0,15.088303993563152,15.163435328909738,13.878188268870003,0,-1.0
s12,c4,1,15.088303993563152,15.163435328909738,15.088303993563152,1,-1.0
s12,c4,0,15.163435328909738,15.393649751192376,13.878188268870003,0,-1.0
s12,c4,1,15.163435328909738,15.393649751192376,15.163435328909738,1,-1.0
s12,c4,0,15.393649751192376,15.561950312134327,13.878188268870003,0,-1.0
s12,c4,1,15.393649751192376,15.561950312134327,15.393649751192376,1,-1.0
s12,c4,0,15.561950312134327,15.603529483096823,13.878188268870003,0,-1.0
s12,c4,1,15.561950312134327,15.603529483096823,15.561950312134327,1,-1.0
s12,c4,0,15.603529483096823,15.898621038286002,13.878188268870003,0,-1.0
s12,c4,1,15.603529483096823,15.898621038286002,15.603529483096823,1,-1.0
s12,c4,0,15.898621038286002,15.965193795666856,13.878188268870003,1,-1.0
s12,c4,1,15.898621038286002,15.965193795666856,15.898621038286002,0,-1.0
s12,c4,0,15.965193795666856,16.0,15.965193795666856,0,-1.0
s12,c4,1,15.965193795666856,16.0,15.898621038286002,0,-1.0
s13,c4,0,0.0,0.015579333330951219,0.0,1,1.0
s13,c4,1,0.0,0.015579333330951219,0.0,0,1.0
s13,c4,0,0.015579333330951219,0.2761702539114127,0.015579333330951219,1,1.0
s13,c4,1,0.015579333330951219,0.2761702539114127,0.0,0,1.0
s13,c4,0,0.2761702539114127,0.30705855711483515,0.2761702539114127,0,1.0
s13,c4,1,0.2761702539114127,0.30705855711483515,0.0,1,1.0
s13,c4,0,0.30705855711483515,0.36357811416572383,0.2761702539114127,0,1.0
s13,c4,1,0.30705855711483515,0.36357811416572383,0.30705855711483515,1,1.0
s13,c4,0,0.36357811416572383,0.5731388023122546,0.2761702539114127,0,1.0
s13,c4,1,0.36357811416572383,0.5731388023122546,0.36357811416572383,1,1.0
s13,c4,0,0.5731388023122546,0.703265833116871,0.2761702539114127,0,1.0
s13,c4,1,0.5731388023122546,0.703265833116871,0.5731388023122546,1,1.0
s13,c4,0,0.703265833116871,0.937703304776033,0.2761702539114127,0,1.0
s13,c4,1,0.703265833116871,0.937703304776033,0.703265833116871,1,1.0
s13,c4,0,0.937703304776033,1.3541028012824754,0.2761702539114127,0,1.0
s13,c4,1,0.937703304776033,1.3541028012824754,0.937703304776033,1,1.0
s13,c4,0,1.3541028012824754,1.8183775559570263,0.2761702539114127,0,1.0
s13,c4,1,1.3541028012824754,1.8183775559570263,1.3541028012824754,1,1.0
s13,c4,0,1.8183775559570263,2.335999711777003,0.2761702539114127,1,1.0
s13,c4,1,1.8183775559570263,2.335999711777003,1.8183775559570263,0,1.0
s13,c4,0,2.335999711777003,2.6152897822325327,2.335999711777003,0,1.0
s13,c4,1,2.335999711777003,2.6152897822325327,1.8183775559570263,0,1.0
s13,c4,0,2.6152897822325327,2.725886227532461,2.335999711777003,0,1.0
s13,c4,1,2.6152897822325327,2.725886227532461,1.8183775559570263,0,1.0
s13,c4,0,2.725886227532461,2.734756988181153,2.335999711777003,0,1.0
s13,c4,1,2.725886227532461,2.734756988181153,1.8183775559570263,1,1.0
s13,c4,0,2.734756988181153,2.7924458942920416,2.335999711777003,1,1.0
s13,c4,1,2.734756988181153,2.7924458942920416,2.734756988181153,0,1.0
s13,c4,0,2.7924458942920416,4.117878910714682,2.7924458942920416,0,1.0
s13,c4,1,2.7924458942920416,4.117878910714682,2.734756988181153,1,1.0
s13,c4,0,4.117878910714682,4.584681076723483,2.7924458942920416,0,1.0
s13,c4,1,4.117878910714682,4.584681076723483,4.117878910714682,1,1.0
s13,c4,0,4.584681076723483,4.624313974295768,2.7924458942920416,0,1.0
s13,c4,1,4.584681076723483,4.624313974295768,4.584681076723483,1,1.0
s13,c4,0,4.624313974295768,4.826496812431982,2.7924458942920416,1,1.0
s13,c4,1,4.624313974295768,4.826496812431982,4.624313974295768,0,1.0
s13,c4,0,4.826496812431982,4.899244825754216,4.826496812431982,1,1.0
s13,c4,1,4.826496812431982,4.899244825754216,4.624313974295768,0,1.0
s13,c4,0,4.899244825754216,4.996164223850729,4.899244825754216,0,1.0
s13,c4,1,4.899244825754216,4.996164223850729,4.624313974295768,1,1.0
s13,c4,0,4.996164223850729,5.136249467582204,4.899244825754216,0,1.0
s13,c4,1,4.996164223850729,5.136249467582204,4.996164223850729,1,1.0
s13,c4,0,5.136249467582204,5.396862278477166,4.899244825754216,1,1.0
s13,c4,1,5.136249467582204,5.396862278477166,5.136249467582204,0,1.0
s13,c4,0,5.396862278477166,5.529539598214551,5.396862278477166,0,1.0
s13,c4,1,5.396862278477166,5.529539598214551,5.136249467582204,1,1.0
s13,c4,0,5.529539598214551,5.9405743377463,5.396862278477166,1,1.0
s13,c4,1,5.529539598214551,5.9405743377463,5.529539598214551,0,1.0
s13,c4,0,5.9405743377463,5.951245394677444,5.9405743377463,1,1.0
s13,c4,1,5.9405743377463,5.951245394677444,5.529539598214551,0,1.0
s13,c4,0,5.951245394677444,6.25539271117343,5.951245394677444,0,1.0
s13,c4,1,5.951245394677444,6.25539271117343,5.529539598214551,1,1.0
s13,c4,0,6.25539271117343,6.968827104545426,5.951245394677444,0,1.0
s13,c4,1,6.25539271117343,6.968827104545426,6.25539271117343,1,1.0
s13,c4,0,6.968827104545426,7.189770355554434,5.951245394677444,0,1.0
s13,c4,1,6.968827104545426,7.189770355554434,6.968827104545426,1,1.0
s13,c4,0,7.189770355554434,7.324664788275423,5.951245394677444,0,1.0
s13,c4,1,7.189770355554434,7.324664788275423,7.189770355554434,1,1.0
s13,c4,0,7.324664788275423,7.406328829887408,5.951245394677444,0,1.0
s13,c4,1,7.324664788275423,7.406328829887408,7.324664788275423,1,1.0
s13,c4,0,7.406328829887408,7.789525178596148,5.951245394677444,0,1.0
s13,c4,1,7.406328829887408,7.789525178596148,7.406328829887408,1,1.0
s13,c4,0,7.789525178596148,8.380082858475665,5.951245394677444,0,1.0
s13,c4,1,7.789525178596148,8.380082858475665,7.789525178596148,1,1.0
s13,c4,0,8.380082858475665,8.72123495697886,5.951245394677444,1,1.0
s13,c4,1,8.380082858475665,8.72123495697886,8.380082858475665,0,1.0
s13,c4,0,8.72123495697886,9.122074435524704,8.72123495697886,1,1.0
s13,c4,1,8.72123495697886,9.122074435524704,8.380082858475665,0,1.0
s13,c4,0,9.122074435524704,9.24874836320946,9.122074435524704,1,1.0
s13,c4,1,9.122074435524704,9.24874836320946,8.380082858475665,0,1.0
s13,c4,0,9.24874836320946,9.401170389022129,9.24874836320946,1,1.0
s13,c4,1,9.24874836320946,9.401170389022129,8.380082858475665,0,1.0
s13,c4,0,9.401170389022129,9.570325029198276,9.401170389022129,1,1.0
s13,c4,1,9.401170389022129,9.570325029198276,8.380082858475665,0,1.0
s13,c4,0,9.570325029198276,9.725993427340297,9.570325029198276,1,1.0
s13,c4,1,9.570325029198276,9.725993427340297,8.380082858475665,0,1.0
s13,c4,0,9.725993427340297,9.923185204789021,9.725993427340297,0,1.0
s13,c4,1,9.725993427340297,9.923185204789021,8.380082858475665,0,1.0
s13,c4,0,9.923185204789021,10.608372469164934,9.725993427340297,1,1.0
s13,c4,1,9.923185204789021,10.608372469164934,8.380082858475665,0,1.0
s13,c4,0,10.608372469164934,10.905795470324787,10.608372469164934,1,1.0
s13,c4,1,10.608372469164934,10.905795470324787,8.380082858475665,0,1.0
s13,c4,0,10.905795470324787,11.144776419141706,10.905795470324787,0,1.0
s13,c4,1,10.905795470324787,11.144776419141706,8.380082858475665,0,1.0
s13,c4,0,11.144776419141706,11.275921119466199,10.905795470324787,0,1.0
s13,c4,1,11.144776419141706,11.275921119466199,8.380082858475665,0,1.0
s13,c4,0,11.275921119466199,11.3086041841819,10.905795470324787,1,1.0
s13,c4,1,11.275921119466199,11.3086041841819,8.380082858475665,0,1.0
s13,c4,0,11.3086041841819,12.167231636923077,11.3086041841819,0,1.0
s13,c4,1,11.3086041841819,12.167231636923077,8.380082858475665,0,1.0
s13,c4,0,12.167231636923077,12.178363718373937,11.3086041841819,0,1.0
s13,c4,1,12.167231636923077,12.178363718373937,8.380082858475665,0,1.0
s13,c4,0,12.178363718373937,12.80722206455295,11.3086041841819,1,1.0
s13,c4,1,12.178363718373937,12.80722206455295,8.380082858475665,0,1.0
s13,c4,0,12.80722206455295,12.809767272300052,12.80722206455295,0,1.0
s13,c4,1,12.80722206455295,12.809767272300052,8.380082858475665,0,1.0
s13,c4,0,12.809767272300052,13.315583548655253,12.80722206455295,1,1.0
s13,c4,1,12.809767272300052,13.315583548655253,8.380082858475665,0,1.0
s13,c4,0,13.315583548655253,13.465528165525509,13.315583548655253,1,1.0
s13,c4,1,13.315583548655253,13.465528165525509,8.380082858475665,0,1.0
s13,c4,0,13.465528165525509,13.577472486880772,13.465528165525509,0,1.0
s13,c4,1,13.465528165525509,13.577472486880772,8.380082858475665,0,1.0
s13,c4,0,13.577472486880772,13.785555958237339,13.465528165525509,1,1.0
s13,c4,1,13.577472486880772,13.785555958237339,8.380082858475665,0,1.0
s13,c4,0,13.785555958237339,14.208052788627494,13.785555958237339,0,1.0
s13,c4,1,13.785555958237339,14.208052788627494,8.380082858475665,0,1.0
s13,c4,0,14.208052788627494,14.496562647244257,13.785555958237339,0,1.0
s13,c4,1,14.208052788627494,14.496562647244257,8.380082858475665,1,1.0
s13,c4,0,14.496562647244257,14.737108728893604,13.785555958237339,1,1.0
s13,c4,1,14.496562647244257,14.737108728893604,14.496562647244257,0,1.0
s13,c4,0,14.737108728893604,14.764090002076436,14.737108728893604,0,1.0
s13,c4,1,14.737108728893604,14.764090002076436,14.496562647244257,1,1.0
s13,c4,0,14.764090002076436,15.105663494502913,14.737108728893604,0,1.0
s13,c4,1,14.764090002076436,15.105663494502913,14.764090002076436,1,1.0
s13,c4,0,15.105663494502913,15.453208593043497,14.737108728893604,1,1.0
s13,c4,1,15.105663494502913,15.453208593043497,15.105663494502913,0,1.0
s13,c4,0,15.453208593043497,15.947621022590315,15.453208593043497,1,1.0
s13,c4,1,15.453208593043497,15.947621022590315,15.105663494502913,0,1.0
s13,c4,0,15.947621022590315,16.0,15.947621022590315,0,1.0
s13,c4,1,15.947621022590315,16.0,15.105663494502913,0,1.0
s14,c5,0,0.0,0.7989294882109206,0.0,0,-1.0
s14,c5,1,0.0,0.7989294882109206,0.0,1,-1.0
s14,c5,0,0.7989294882109206,0.9363533130447661,0.0,0,-1.0
s14,c5,1,0.7989294882109206,0.9363533130447661,0.7989294882109206,1,-1.0
s14,c5,0,0.9363533130447661,1.517058886124146,0.0,0,-1.0
s14,c5,1,0.9363533130447661,1.517058886124146,0.9363533130447661,1,-1.0
s14,c5,0,1.517058886124146,2.0122786474990626,0.0,0,-1.0
s14,c5,1,1.517058886124146,2.0122786474990626,1.517058886124146,1,-1.0
s14,c5,0,2.0122786474990626,2.2521703358640335,0.0,0,-1.0
